ZCTA,year,month,nbhd_intls,metric,indicator,neighborhood_count,unit,Neighborhood,Neighborhood_pop,dates2,day,zip_pop,zip_pop_p,zip_count_est
02132,2020,12,WRXBY,Case,New Cases,605,count,West Roxbury,30440,2020-12-01,1,28263,0.9284822601839685,562
02132,2020,6,WRXBY,Case,Deaths,4,count,West Roxbury,30440,2020-06-01,1,28263,0.9284822601839685,4
02132,2021,6,WRXBY,Case,New Cases,13,count,West Roxbury,30440,2021-06-01,1,26437,0.8684954007884362,12
02132,2021,7,WRXBY,Case,New Cases,32,count,West Roxbury,30440,2021-07-01,1,26437,0.8684954007884362,28
02132,2021,4,WRXBY,Case,New Cases,107,count,West Roxbury,30440,2021-04-01,1,26437,0.8684954007884362,93
02132,2021,12,WRXBY,Case,Deaths,0,count,West Roxbury,30440,2021-12-01,1,26437,0.8684954007884362,0
02132,2021,2,WRXBY,Case,Deaths,1,count,West Roxbury,30440,2021-02-01,1,26437,0.8684954007884362,1
02132,2021,1,WRXBY,Case,New Cases,457,count,West Roxbury,30440,2021-01-01,1,26437,0.8684954007884362,397
02132,2021,5,WRXBY,Case,New Cases,40,count,West Roxbury,30440,2021-05-01,1,26437,0.8684954007884362,35
02132,2021,1,WRXBY,Case,Deaths,5,count,West Roxbury,30440,2021-01-01,1,26437,0.8684954007884362,5
02132,2021,4,WRXBY,Case,Deaths,1,count,West Roxbury,30440,2021-04-01,1,26437,0.8684954007884362,1
02132,2021,9,WRXBY,Case,New Cases,100,count,West Roxbury,30440,2021-09-01,1,26437,0.8684954007884362,87
02132,2021,11,WRXBY,Case,Deaths,1,count,West Roxbury,30440,2021-11-01,1,26437,0.8684954007884362,1
02132,2021,5,WRXBY,Case,Deaths,0,count,West Roxbury,30440,2021-05-01,1,26437,0.8684954007884362,0
02132,2021,8,WRXBY,Case,New Cases,115,count,West Roxbury,30440,2021-08-01,1,26437,0.8684954007884362,100
02132,2021,12,WRXBY,Case,New Cases,822,count,West Roxbury,30440,2021-12-01,1,26437,0.8684954007884362,714
02132,2021,11,WRXBY,Case,New Cases,172,count,West Roxbury,30440,2021-11-01,1,26437,0.8684954007884362,150
02132,2021,2,WRXBY,Case,New Cases,161,count,West Roxbury,30440,2021-02-01,1,26437,0.8684954007884362,140
02132,2021,3,WRXBY,Case,New Cases,152,count,West Roxbury,30440,2021-03-01,1,26437,0.8684954007884362,133
02132,2021,7,WRXBY,Case,Deaths,0,count,West Roxbury,30440,2021-07-01,1,26437,0.8684954007884362,0
02132,2021,10,WRXBY,Case,New Cases,107,count,West Roxbury,30440,2021-10-01,1,26437,0.8684954007884362,93
02132,2021,3,WRXBY,Case,Deaths,1,count,West Roxbury,30440,2021-03-01,1,26437,0.8684954007884362,1
02132,2021,10,WRXBY,Case,Deaths,5,count,West Roxbury,30440,2021-10-01,1,26437,0.8684954007884362,5
02132,2021,8,WRXBY,Case,Deaths,0,count,West Roxbury,30440,2021-08-01,1,26437,0.8684954007884362,0
02132,2021,9,WRXBY,Case,Deaths,0,count,West Roxbury,30440,2021-09-01,1,26437,0.8684954007884362,0
02132,2021,6,WRXBY,Case,Deaths,0,count,West Roxbury,30440,2021-06-01,1,26437,0.8684954007884362,0
02132,2022,6,WRXBY,Case,New Cases,242,count,West Roxbury,30440,2022-06-01,1,26488,0.8701708278580814,211
02132,2022,6,WRXBY,Case,Deaths,1,count,West Roxbury,30440,2022-06-01,1,26488,0.8701708278580814,1
02132,2022,8,WRXBY,Case,Deaths,0,count,West Roxbury,30440,2022-08-01,1,26488,0.8701708278580814,0
02132,2022,11,WRXBY,Case,Deaths,1,count,West Roxbury,30440,2022-11-01,1,26488,0.8701708278580814,1
02132,2022,1,WRXBY,Case,Deaths,4,count,West Roxbury,30440,2022-01-01,1,26488,0.8701708278580814,4
02132,2022,11,WRXBY,Case,New Cases,90,count,West Roxbury,30440,2022-11-01,1,26488,0.8701708278580814,79
02132,2022,7,WRXBY,Case,New Cases,188,count,West Roxbury,30440,2022-07-01,1,26488,0.8701708278580814,164
02132,2022,9,WRXBY,Case,Deaths,0,count,West Roxbury,30440,2022-09-01,1,26488,0.8701708278580814,0
02132,2022,8,WRXBY,Case,New Cases,144,count,West Roxbury,30440,2022-08-01,1,26488,0.8701708278580814,126
02132,2022,9,WRXBY,Case,New Cases,141,count,West Roxbury,30440,2022-09-01,1,26488,0.8701708278580814,123
02132,2022,7,WRXBY,Case,Deaths,0,count,West Roxbury,30440,2022-07-01,1,26488,0.8701708278580814,0
02132,2022,2,WRXBY,Case,New Cases,117,count,West Roxbury,30440,2022-02-01,1,26488,0.8701708278580814,102
02132,2022,12,WRXBY,Case,Deaths,3,count,West Roxbury,30440,2022-12-01,1,26488,0.8701708278580814,3
02132,2022,2,WRXBY,Case,Deaths,5,count,West Roxbury,30440,2022-02-01,1,26488,0.8701708278580814,5
02132,2022,1,WRXBY,Case,New Cases,1402,count,West Roxbury,30440,2022-01-01,1,26488,0.8701708278580814,1220
02132,2022,10,WRXBY,Case,New Cases,121,count,West Roxbury,30440,2022-10-01,1,26488,0.8701708278580814,106
02132,2022,5,WRXBY,Case,New Cases,437,count,West Roxbury,30440,2022-05-01,1,26488,0.8701708278580814,381
02132,2022,10,WRXBY,Case,Deaths,0,count,West Roxbury,30440,2022-10-01,1,26488,0.8701708278580814,0
02132,2022,5,WRXBY,Case,Deaths,3,count,West Roxbury,30440,2022-05-01,1,26488,0.8701708278580814,3
02132,2022,4,WRXBY,Case,New Cases,242,count,West Roxbury,30440,2022-04-01,1,26488,0.8701708278580814,211
02132,2022,3,WRXBY,Case,New Cases,118,count,West Roxbury,30440,2022-03-01,1,26488,0.8701708278580814,103
02132,2022,4,WRXBY,Case,Deaths,1,count,West Roxbury,30440,2022-04-01,1,26488,0.8701708278580814,1
02132,2022,3,WRXBY,Case,Deaths,1,count,West Roxbury,30440,2022-03-01,1,26488,0.8701708278580814,1
02132,2022,12,WRXBY,Case,New Cases,167,count,West Roxbury,30440,2022-12-01,1,26488,0.8701708278580814,146
02134,2020,1,AB,Case,Deaths,0,count,Allston/Brighton,74800,2020-01-01,1,19552,0.2613903743315508,0
02134,2020,12,AB,Case,New Cases,962,count,Allston/Brighton,74800,2020-12-01,1,19552,0.2613903743315508,252
02134,2020,4,AB,Case,New Cases,475,count,Allston/Brighton,74800,2020-04-01,1,19552,0.2613903743315508,125
02134,2020,7,AB,Case,Deaths,2,count,Allston/Brighton,74800,2020-07-01,1,19552,0.2613903743315508,1
02134,2020,2,AB,Case,New Cases,0,count,Allston/Brighton,74800,2020-02-01,1,19552,0.2613903743315508,0
02134,2020,5,AB,Case,Deaths,25,count,Allston/Brighton,74800,2020-05-01,1,19552,0.2613903743315508,7
02134,2020,8,AB,Case,New Cases,77,count,Allston/Brighton,74800,2020-08-01,1,19552,0.2613903743315508,21
02134,2020,3,AB,Case,New Cases,94,count,Allston/Brighton,74800,2020-03-01,1,19552,0.2613903743315508,25
02134,2020,9,AB,Case,Deaths,0,count,Allston/Brighton,74800,2020-09-01,1,19552,0.2613903743315508,0
02134,2020,6,AB,Case,New Cases,50,count,Allston/Brighton,74800,2020-06-01,1,19552,0.2613903743315508,14
02134,2020,12,AB,Case,Deaths,8,count,Allston/Brighton,74800,2020-12-01,1,19552,0.2613903743315508,3
02134,2020,4,AB,Case,Deaths,59,count,Allston/Brighton,74800,2020-04-01,1,19552,0.2613903743315508,16
02134,2020,10,AB,Case,New Cases,201,count,Allston/Brighton,74800,2020-10-01,1,19552,0.2613903743315508,53
02134,2020,8,AB,Case,Deaths,0,count,Allston/Brighton,74800,2020-08-01,1,19552,0.2613903743315508,0
02134,2020,6,AB,Case,Deaths,2,count,Allston/Brighton,74800,2020-06-01,1,19552,0.2613903743315508,1
02134,2020,11,AB,Case,New Cases,479,count,Allston/Brighton,74800,2020-11-01,1,19552,0.2613903743315508,126
02134,2020,3,AB,Case,Deaths,2,count,Allston/Brighton,74800,2020-03-01,1,19552,0.2613903743315508,1
02134,2020,2,AB,Case,Deaths,0,count,Allston/Brighton,74800,2020-02-01,1,19552,0.2613903743315508,0
02134,2020,9,AB,Case,New Cases,223,count,Allston/Brighton,74800,2020-09-01,1,19552,0.2613903743315508,59
02134,2020,1,AB,Case,New Cases,0,count,Allston/Brighton,74800,2020-01-01,1,19552,0.2613903743315508,0
02134,2020,7,AB,Case,New Cases,60,count,Allston/Brighton,74800,2020-07-01,1,19552,0.2613903743315508,16
02134,2020,5,AB,Case,New Cases,267,count,Allston/Brighton,74800,2020-05-01,1,19552,0.2613903743315508,70
02134,2020,10,AB,Case,Deaths,0,count,Allston/Brighton,74800,2020-10-01,1,19552,0.2613903743315508,0
02134,2020,11,AB,Case,Deaths,1,count,Allston/Brighton,74800,2020-11-01,1,19552,0.2613903743315508,1
02134,2021,8,AB,Case,New Cases,346,count,Allston/Brighton,74800,2021-08-01,1,18437,0.24648395721925134,86
02134,2021,9,AB,Case,New Cases,413,count,Allston/Brighton,74800,2021-09-01,1,18437,0.24648395721925134,102
02134,2021,1,AB,Case,Deaths,12,count,Allston/Brighton,74800,2021-01-01,1,18437,0.24648395721925134,3
02134,2021,7,AB,Case,New Cases,126,count,Allston/Brighton,74800,2021-07-01,1,18437,0.24648395721925134,32
02134,2021,3,AB,Case,New Cases,581,count,Allston/Brighton,74800,2021-03-01,1,18437,0.24648395721925134,144
02134,2021,9,AB,Case,Deaths,2,count,Allston/Brighton,74800,2021-09-01,1,18437,0.24648395721925134,1
02134,2021,11,AB,Case,New Cases,523,count,Allston/Brighton,74800,2021-11-01,1,18437,0.24648395721925134,129
02134,2021,10,AB,Case,New Cases,269,count,Allston/Brighton,74800,2021-10-01,1,18437,0.24648395721925134,67
02134,2021,11,AB,Case,Deaths,2,count,Allston/Brighton,74800,2021-11-01,1,18437,0.24648395721925134,1
02134,2021,7,AB,Case,Deaths,1,count,Allston/Brighton,74800,2021-07-01,1,18437,0.24648395721925134,1
02134,2021,3,AB,Case,Deaths,3,count,Allston/Brighton,74800,2021-03-01,1,18437,0.24648395721925134,1
02134,2021,5,AB,Case,New Cases,57,count,Allston/Brighton,74800,2021-05-01,1,18437,0.24648395721925134,15
02134,2021,10,AB,Case,Deaths,2,count,Allston/Brighton,74800,2021-10-01,1,18437,0.24648395721925134,1
02134,2021,6,AB,Case,New Cases,11,count,Allston/Brighton,74800,2021-06-01,1,18437,0.24648395721925134,3
02134,2021,2,AB,Case,Deaths,3,count,Allston/Brighton,74800,2021-02-01,1,18437,0.24648395721925134,1
02134,2021,5,AB,Case,Deaths,2,count,Allston/Brighton,74800,2021-05-01,1,18437,0.24648395721925134,1
02134,2021,2,AB,Case,New Cases,374,count,Allston/Brighton,74800,2021-02-01,1,18437,0.24648395721925134,93
02134,2021,1,AB,Case,New Cases,922,count,Allston/Brighton,74800,2021-01-01,1,18437,0.24648395721925134,228
02134,2021,8,AB,Case,Deaths,0,count,Allston/Brighton,74800,2021-08-01,1,18437,0.24648395721925134,0
02134,2021,4,AB,Case,New Cases,313,count,Allston/Brighton,74800,2021-04-01,1,18437,0.24648395721925134,78
02134,2021,12,AB,Case,Deaths,2,count,Allston/Brighton,74800,2021-12-01,1,18437,0.24648395721925134,1
02134,2021,4,AB,Case,Deaths,1,count,Allston/Brighton,74800,2021-04-01,1,18437,0.24648395721925134,1
02134,2021,6,AB,Case,Deaths,0,count,Allston/Brighton,74800,2021-06-01,1,18437,0.24648395721925134,0
02134,2021,12,AB,Case,New Cases,2298,count,Allston/Brighton,74800,2021-12-01,1,18437,0.24648395721925134,567
02134,2022,4,AB,Case,New Cases,1271,count,Allston/Brighton,74800,2022-04-01,1,17969,0.24022727272727273,306
02134,2022,4,AB,Case,Deaths,3,count,Allston/Brighton,74800,2022-04-01,1,17969,0.24022727272727273,1
02134,2022,12,AB,Case,New Cases,340,count,Allston/Brighton,74800,2022-12-01,1,17969,0.24022727272727273,82
02134,2022,5,AB,Case,Deaths,1,count,Allston/Brighton,74800,2022-05-01,1,17969,0.24022727272727273,1
02134,2022,1,AB,Case,New Cases,4049,count,Allston/Brighton,74800,2022-01-01,1,17969,0.24022727272727273,973
02134,2022,7,AB,Case,Deaths,0,count,Allston/Brighton,74800,2022-07-01,1,17969,0.24022727272727273,0
02134,2022,6,AB,Case,New Cases,581,count,Allston/Brighton,74800,2022-06-01,1,17969,0.24022727272727273,140
02134,2022,12,AB,Case,Deaths,1,count,Allston/Brighton,74800,2022-12-01,1,17969,0.24022727272727273,1
02134,2022,3,AB,Case,New Cases,606,count,Allston/Brighton,74800,2022-03-01,1,17969,0.24022727272727273,146
02134,2022,2,AB,Case,Deaths,5,count,Allston/Brighton,74800,2022-02-01,1,17969,0.24022727272727273,2
02134,2022,11,AB,Case,New Cases,199,count,Allston/Brighton,74800,2022-11-01,1,17969,0.24022727272727273,48
02134,2022,1,AB,Case,Deaths,12,count,Allston/Brighton,74800,2022-01-01,1,17969,0.24022727272727273,3
02134,2022,7,AB,Case,New Cases,482,count,Allston/Brighton,74800,2022-07-01,1,17969,0.24022727272727273,116
02134,2022,2,AB,Case,New Cases,814,count,Allston/Brighton,74800,2022-02-01,1,17969,0.24022727272727273,196
02134,2022,5,AB,Case,New Cases,1476,count,Allston/Brighton,74800,2022-05-01,1,17969,0.24022727272727273,355
02134,2022,9,AB,Case,Deaths,0,count,Allston/Brighton,74800,2022-09-01,1,17969,0.24022727272727273,0
02134,2022,9,AB,Case,New Cases,343,count,Allston/Brighton,74800,2022-09-01,1,17969,0.24022727272727273,83
02134,2022,8,AB,Case,New Cases,339,count,Allston/Brighton,74800,2022-08-01,1,17969,0.24022727272727273,82
02134,2022,6,AB,Case,Deaths,2,count,Allston/Brighton,74800,2022-06-01,1,17969,0.24022727272727273,1
02134,2022,8,AB,Case,Deaths,3,count,Allston/Brighton,74800,2022-08-01,1,17969,0.24022727272727273,1
02134,2022,10,AB,Case,New Cases,254,count,Allston/Brighton,74800,2022-10-01,1,17969,0.24022727272727273,62
02134,2022,3,AB,Case,Deaths,1,count,Allston/Brighton,74800,2022-03-01,1,17969,0.24022727272727273,1
02134,2022,11,AB,Case,Deaths,1,count,Allston/Brighton,74800,2022-11-01,1,17969,0.24022727272727273,1
02134,2022,10,AB,Case,Deaths,4,count,Allston/Brighton,74800,2022-10-01,1,17969,0.24022727272727273,1
02135,2020,6,AB,Case,New Cases,50,count,Allston/Brighton,74800,2020-06-01,1,45496,0.6082352941176471,31
02135,2020,2,AB,Case,New Cases,0,count,Allston/Brighton,74800,2020-02-01,1,45496,0.6082352941176471,0
02135,2020,6,AB,Case,Deaths,2,count,Allston/Brighton,74800,2020-06-01,1,45496,0.6082352941176471,2
02135,2020,7,AB,Case,New Cases,60,count,Allston/Brighton,74800,2020-07-01,1,45496,0.6082352941176471,37
02135,2020,2,AB,Case,Deaths,0,count,Allston/Brighton,74800,2020-02-01,1,45496,0.6082352941176471,0
02135,2020,3,AB,Case,New Cases,94,count,Allston/Brighton,74800,2020-03-01,1,45496,0.6082352941176471,58
02135,2020,10,AB,Case,Deaths,0,count,Allston/Brighton,74800,2020-10-01,1,45496,0.6082352941176471,0
02135,2020,11,AB,Case,New Cases,479,count,Allston/Brighton,74800,2020-11-01,1,45496,0.6082352941176471,292
02135,2020,1,AB,Case,Deaths,0,count,Allston/Brighton,74800,2020-01-01,1,45496,0.6082352941176471,0
02135,2020,3,AB,Case,Deaths,2,count,Allston/Brighton,74800,2020-03-01,1,45496,0.6082352941176471,2
02135,2020,8,AB,Case,New Cases,77,count,Allston/Brighton,74800,2020-08-01,1,45496,0.6082352941176471,47
02135,2020,4,AB,Case,Deaths,59,count,Allston/Brighton,74800,2020-04-01,1,45496,0.6082352941176471,36
02135,2020,7,AB,Case,Deaths,2,count,Allston/Brighton,74800,2020-07-01,1,45496,0.6082352941176471,2
02135,2020,9,AB,Case,New Cases,223,count,Allston/Brighton,74800,2020-09-01,1,45496,0.6082352941176471,136
02135,2020,4,AB,Case,New Cases,475,count,Allston/Brighton,74800,2020-04-01,1,45496,0.6082352941176471,289
02135,2020,11,AB,Case,Deaths,1,count,Allston/Brighton,74800,2020-11-01,1,45496,0.6082352941176471,1
02135,2020,1,AB,Case,New Cases,0,count,Allston/Brighton,74800,2020-01-01,1,45496,0.6082352941176471,0
02135,2020,10,AB,Case,New Cases,201,count,Allston/Brighton,74800,2020-10-01,1,45496,0.6082352941176471,123
02135,2020,5,AB,Case,New Cases,267,count,Allston/Brighton,74800,2020-05-01,1,45496,0.6082352941176471,163
02135,2020,12,AB,Case,Deaths,8,count,Allston/Brighton,74800,2020-12-01,1,45496,0.6082352941176471,5
02135,2020,9,AB,Case,Deaths,0,count,Allston/Brighton,74800,2020-09-01,1,45496,0.6082352941176471,0
02135,2020,8,AB,Case,Deaths,0,count,Allston/Brighton,74800,2020-08-01,1,45496,0.6082352941176471,0
02135,2020,5,AB,Case,Deaths,25,count,Allston/Brighton,74800,2020-05-01,1,45496,0.6082352941176471,16
02135,2020,12,AB,Case,New Cases,962,count,Allston/Brighton,74800,2020-12-01,1,45496,0.6082352941176471,586
02135,2021,9,AB,Case,Deaths,2,count,Allston/Brighton,74800,2021-09-01,1,45024,0.6019251336898396,2
02135,2021,5,AB,Case,New Cases,57,count,Allston/Brighton,74800,2021-05-01,1,45024,0.6019251336898396,35
02135,2021,1,AB,Case,New Cases,922,count,Allston/Brighton,74800,2021-01-01,1,45024,0.6019251336898396,555
02135,2021,1,AB,Case,Deaths,12,count,Allston/Brighton,74800,2021-01-01,1,45024,0.6019251336898396,8
02135,2021,11,AB,Case,New Cases,523,count,Allston/Brighton,74800,2021-11-01,1,45024,0.6019251336898396,315
02135,2021,11,AB,Case,Deaths,2,count,Allston/Brighton,74800,2021-11-01,1,45024,0.6019251336898396,2
02135,2021,10,AB,Case,Deaths,2,count,Allston/Brighton,74800,2021-10-01,1,45024,0.6019251336898396,2
02135,2021,6,AB,Case,New Cases,11,count,Allston/Brighton,74800,2021-06-01,1,45024,0.6019251336898396,7
02135,2021,3,AB,Case,Deaths,3,count,Allston/Brighton,74800,2021-03-01,1,45024,0.6019251336898396,2
02135,2021,5,AB,Case,Deaths,2,count,Allston/Brighton,74800,2021-05-01,1,45024,0.6019251336898396,2
02135,2021,9,AB,Case,New Cases,413,count,Allston/Brighton,74800,2021-09-01,1,45024,0.6019251336898396,249
02135,2021,10,AB,Case,New Cases,269,count,Allston/Brighton,74800,2021-10-01,1,45024,0.6019251336898396,162
02135,2021,6,AB,Case,Deaths,0,count,Allston/Brighton,74800,2021-06-01,1,45024,0.6019251336898396,0
02135,2021,2,AB,Case,Deaths,3,count,Allston/Brighton,74800,2021-02-01,1,45024,0.6019251336898396,2
02135,2021,2,AB,Case,New Cases,374,count,Allston/Brighton,74800,2021-02-01,1,45024,0.6019251336898396,226
02135,2021,4,AB,Case,Deaths,1,count,Allston/Brighton,74800,2021-04-01,1,45024,0.6019251336898396,1
02135,2021,7,AB,Case,Deaths,1,count,Allston/Brighton,74800,2021-07-01,1,45024,0.6019251336898396,1
02135,2021,7,AB,Case,New Cases,126,count,Allston/Brighton,74800,2021-07-01,1,45024,0.6019251336898396,76
02135,2021,4,AB,Case,New Cases,313,count,Allston/Brighton,74800,2021-04-01,1,45024,0.6019251336898396,189
02135,2021,3,AB,Case,New Cases,581,count,Allston/Brighton,74800,2021-03-01,1,45024,0.6019251336898396,350
02135,2021,8,AB,Case,New Cases,346,count,Allston/Brighton,74800,2021-08-01,1,45024,0.6019251336898396,209
02135,2021,8,AB,Case,Deaths,0,count,Allston/Brighton,74800,2021-08-01,1,45024,0.6019251336898396,0
02135,2021,12,AB,Case,New Cases,2298,count,Allston/Brighton,74800,2021-12-01,1,45024,0.6019251336898396,1384
02135,2021,12,AB,Case,Deaths,2,count,Allston/Brighton,74800,2021-12-01,1,45024,0.6019251336898396,2
02135,2022,4,AB,Case,New Cases,1271,count,Allston/Brighton,74800,2022-04-01,1,44480,0.5946524064171123,756
02135,2022,4,AB,Case,Deaths,3,count,Allston/Brighton,74800,2022-04-01,1,44480,0.5946524064171123,2
02135,2022,12,AB,Case,Deaths,1,count,Allston/Brighton,74800,2022-12-01,1,44480,0.5946524064171123,1
02135,2022,5,AB,Case,Deaths,1,count,Allston/Brighton,74800,2022-05-01,1,44480,0.5946524064171123,1
02135,2022,12,AB,Case,New Cases,340,count,Allston/Brighton,74800,2022-12-01,1,44480,0.5946524064171123,203
02135,2022,9,AB,Case,Deaths,0,count,Allston/Brighton,74800,2022-09-01,1,44480,0.5946524064171123,0
02135,2022,1,AB,Case,Deaths,12,count,Allston/Brighton,74800,2022-01-01,1,44480,0.5946524064171123,8
02135,2022,1,AB,Case,New Cases,4049,count,Allston/Brighton,74800,2022-01-01,1,44480,0.5946524064171123,2408
02135,2022,8,AB,Case,Deaths,3,count,Allston/Brighton,74800,2022-08-01,1,44480,0.5946524064171123,2
02135,2022,10,AB,Case,New Cases,254,count,Allston/Brighton,74800,2022-10-01,1,44480,0.5946524064171123,152
02135,2022,7,AB,Case,New Cases,482,count,Allston/Brighton,74800,2022-07-01,1,44480,0.5946524064171123,287
02135,2022,7,AB,Case,Deaths,0,count,Allston/Brighton,74800,2022-07-01,1,44480,0.5946524064171123,0
02135,2022,9,AB,Case,New Cases,343,count,Allston/Brighton,74800,2022-09-01,1,44480,0.5946524064171123,204
02135,2022,8,AB,Case,New Cases,339,count,Allston/Brighton,74800,2022-08-01,1,44480,0.5946524064171123,202
02135,2022,3,AB,Case,New Cases,606,count,Allston/Brighton,74800,2022-03-01,1,44480,0.5946524064171123,361
02135,2022,2,AB,Case,New Cases,814,count,Allston/Brighton,74800,2022-02-01,1,44480,0.5946524064171123,485
02135,2022,2,AB,Case,Deaths,5,count,Allston/Brighton,74800,2022-02-01,1,44480,0.5946524064171123,3
02135,2022,6,AB,Case,New Cases,581,count,Allston/Brighton,74800,2022-06-01,1,44480,0.5946524064171123,346
02135,2022,3,AB,Case,Deaths,1,count,Allston/Brighton,74800,2022-03-01,1,44480,0.5946524064171123,1
02135,2022,11,AB,Case,New Cases,199,count,Allston/Brighton,74800,2022-11-01,1,44480,0.5946524064171123,119
02135,2022,10,AB,Case,Deaths,4,count,Allston/Brighton,74800,2022-10-01,1,44480,0.5946524064171123,3
02135,2022,5,AB,Case,New Cases,1476,count,Allston/Brighton,74800,2022-05-01,1,44480,0.5946524064171123,878
02135,2022,6,AB,Case,Deaths,2,count,Allston/Brighton,74800,2022-06-01,1,44480,0.5946524064171123,2
02135,2022,11,AB,Case,Deaths,1,count,Allston/Brighton,74800,2022-11-01,1,44480,0.5946524064171123,1
02136,2020,12,HP,Case,Deaths,3,count,Hyde Park,31850,2020-12-01,1,36417,1.1433908948194662,4
02136,2020,1,HP,Case,Deaths,0,count,Hyde Park,31850,2020-01-01,1,36417,1.1433908948194662,0
02136,2020,8,HP,Case,New Cases,56,count,Hyde Park,31850,2020-08-01,1,36417,1.1433908948194662,65
02136,2020,11,HP,Case,New Cases,370,count,Hyde Park,31850,2020-11-01,1,36417,1.1433908948194662,424
02136,2020,9,HP,Case,Deaths,1,count,Hyde Park,31850,2020-09-01,1,36417,1.1433908948194662,2
02136,2020,8,HP,Case,Deaths,0,count,Hyde Park,31850,2020-08-01,1,36417,1.1433908948194662,0
02136,2020,5,HP,Case,Deaths,11,count,Hyde Park,31850,2020-05-01,1,36417,1.1433908948194662,13
02136,2020,11,HP,Case,Deaths,3,count,Hyde Park,31850,2020-11-01,1,36417,1.1433908948194662,4
02136,2020,3,HP,Case,Deaths,0,count,Hyde Park,31850,2020-03-01,1,36417,1.1433908948194662,0
02136,2020,12,HP,Case,New Cases,818,count,Hyde Park,31850,2020-12-01,1,36417,1.1433908948194662,936
02136,2020,1,HP,Case,New Cases,0,count,Hyde Park,31850,2020-01-01,1,36417,1.1433908948194662,0
02136,2020,7,HP,Case,Deaths,0,count,Hyde Park,31850,2020-07-01,1,36417,1.1433908948194662,0
02136,2020,3,HP,Case,New Cases,127,count,Hyde Park,31850,2020-03-01,1,36417,1.1433908948194662,146
02136,2020,6,HP,Case,New Cases,28,count,Hyde Park,31850,2020-06-01,1,36417,1.1433908948194662,33
02136,2020,2,HP,Case,Deaths,0,count,Hyde Park,31850,2020-02-01,1,36417,1.1433908948194662,0
02136,2020,5,HP,Case,New Cases,235,count,Hyde Park,31850,2020-05-01,1,36417,1.1433908948194662,269
02136,2020,4,HP,Case,New Cases,711,count,Hyde Park,31850,2020-04-01,1,36417,1.1433908948194662,813
02136,2020,10,HP,Case,Deaths,2,count,Hyde Park,31850,2020-10-01,1,36417,1.1433908948194662,3
02136,2020,6,HP,Case,Deaths,4,count,Hyde Park,31850,2020-06-01,1,36417,1.1433908948194662,5
02136,2020,9,HP,Case,New Cases,89,count,Hyde Park,31850,2020-09-01,1,36417,1.1433908948194662,102
02136,2020,7,HP,Case,New Cases,45,count,Hyde Park,31850,2020-07-01,1,36417,1.1433908948194662,52
02136,2020,10,HP,Case,New Cases,193,count,Hyde Park,31850,2020-10-01,1,36417,1.1433908948194662,221
02136,2020,2,HP,Case,New Cases,0,count,Hyde Park,31850,2020-02-01,1,36417,1.1433908948194662,0
02136,2020,4,HP,Case,Deaths,19,count,Hyde Park,31850,2020-04-01,1,36417,1.1433908948194662,22
02136,2021,10,HP,Case,Deaths,3,count,Hyde Park,31850,2021-10-01,1,40947,1.2856200941915228,4
02136,2021,8,HP,Case,Deaths,1,count,Hyde Park,31850,2021-08-01,1,40947,1.2856200941915228,2
02136,2021,5,HP,Case,Deaths,0,count,Hyde Park,31850,2021-05-01,1,40947,1.2856200941915228,0
02136,2021,3,HP,Case,Deaths,3,count,Hyde Park,31850,2021-03-01,1,40947,1.2856200941915228,4
02136,2021,7,HP,Case,Deaths,0,count,Hyde Park,31850,2021-07-01,1,40947,1.2856200941915228,0
02136,2021,8,HP,Case,New Cases,233,count,Hyde Park,31850,2021-08-01,1,40947,1.2856200941915228,300
02136,2021,4,HP,Case,Deaths,1,count,Hyde Park,31850,2021-04-01,1,40947,1.2856200941915228,2
02136,2021,2,HP,Case,New Cases,316,count,Hyde Park,31850,2021-02-01,1,40947,1.2856200941915228,407
02136,2021,11,HP,Case,Deaths,0,count,Hyde Park,31850,2021-11-01,1,40947,1.2856200941915228,0
02136,2021,9,HP,Case,Deaths,1,count,Hyde Park,31850,2021-09-01,1,40947,1.2856200941915228,2
02136,2021,10,HP,Case,New Cases,151,count,Hyde Park,31850,2021-10-01,1,40947,1.2856200941915228,195
02136,2021,4,HP,Case,New Cases,233,count,Hyde Park,31850,2021-04-01,1,40947,1.2856200941915228,300
02136,2021,2,HP,Case,Deaths,6,count,Hyde Park,31850,2021-02-01,1,40947,1.2856200941915228,8
02136,2021,6,HP,Case,New Cases,30,count,Hyde Park,31850,2021-06-01,1,40947,1.2856200941915228,39
02136,2021,5,HP,Case,New Cases,78,count,Hyde Park,31850,2021-05-01,1,40947,1.2856200941915228,101
02136,2021,12,HP,Case,New Cases,1472,count,Hyde Park,31850,2021-12-01,1,40947,1.2856200941915228,1893
02136,2021,1,HP,Case,New Cases,867,count,Hyde Park,31850,2021-01-01,1,40947,1.2856200941915228,1115
02136,2021,3,HP,Case,New Cases,261,count,Hyde Park,31850,2021-03-01,1,40947,1.2856200941915228,336
02136,2021,11,HP,Case,New Cases,245,count,Hyde Park,31850,2021-11-01,1,40947,1.2856200941915228,315
02136,2021,12,HP,Case,Deaths,2,count,Hyde Park,31850,2021-12-01,1,40947,1.2856200941915228,3
02136,2021,1,HP,Case,Deaths,11,count,Hyde Park,31850,2021-01-01,1,40947,1.2856200941915228,15
02136,2021,7,HP,Case,New Cases,80,count,Hyde Park,31850,2021-07-01,1,40947,1.2856200941915228,103
